,Unnamed: 0,Text,Type
2907,2907,breaking news an arizona judge dismissed kari lakes lastditch effort overturn defeat governors race,0
2908,2908,this retro southern nobake dessert maximizes flavor does minimizing time effort ingredients,0
2909,2909,the storm affecting us wreaked havoc canada bringing heavy snow bonechilling temperatures every province territory country issued emergency weather warning saturday thousands left power,0
2910,2910,welcome chinas hottest new genres television dating shows older people,0
2911,2911,lets just moment appreciate cranberry curd tart,0
2912,2912,the appreciated gifts arent trendiest ones theyre ones forever these wirecutter picks buyitforlife gifts,0
2913,2913,vladimir putin unleashed new disorder world war ukraine its ultimate expression central african republic,0
2914,2914,three games remain nfl teams postseason picture wide open theres need guess chancesheres teambyteam guide team eliminated,0
2915,2915,a host democrats republicans say theyll discuss campaign holidays families weighing political futures eggnog board games maybe wise uncle,0
2916,2916,mayor john cooper nashville asked tennessee titans postpone noon game houston texans solidarity residents lacking powerfollow latest updates storm,0
2917,2917,theres super bowl baking allpro team countrys logging foremen and dont claim workers like brady greatest time but having talked rule meet decide,0
2918,2918,lilian burwell recently exhibition new york drew attention puts shes making real money i anymore said,0
2919,2919,the tom brady paramedics jesse izaguirre he works hour shifts week transporting patients los angeles when i going retire hopefully said,0
2920,2920,this shared recipe instagram followers sent friends times,0
2921,2921,using census bureau data workers occupy age distribution professions brady does we asked like brady quit,0
2922,2922,in league quarterbacks seasons brady rd it safe terms age starting quarterbacks he end distribution,0
2923,2923,in nfl tom brady old manhes years older nextoldest starter oldest starting quarterback league seventh season row but tom brady baking biology dancing,0
2924,2924,across britain winter people falling debt sitting cold damp homes result rising energy bills the response blanket socks doctors writing prescriptions heat,0
2925,2925,every province territory canada issued emergency weather warning saturday winter storms left thousands power grounded hundreds flights caused pileup dozens cars highway ontario,0
2926,2926,after controversy apple rolled endtoend encryption icloud backups now feature heres turn,0
2927,2927,the afghan government saturday barred women working local international humanitarian organizations officials said threatens billions dollars aid kept country brink starvation,0
2928,2928,these meatballs incredibly tender bursting touch fork the recipe yields crowdserving portion perfect sunday dinner freezes beautifully,0
2929,2929,the nba brings stars christmas this year new rivalries tooheres need know sundays games,0
2930,2930,rt yousuralhlou they mothers children grandparents when war began decided flee protect homes search fo,0
2931,2931,mark woodley sports anchor reporter iowa really did want cover storm and wasnt afraid say tune couple hours watch progressively crankier crankier said live air,0
2932,2932,many people buffalo western new york awoke saturday morning unable leave homes high winds barreling storm overnight drove mounds snow feet high fronts buildings,0
2933,2933,en el pop latino prosper gracias la innovacin otra vez,0
2934,2934,panettone christmas treat chef calls mountaintop baking global moneymaker inspiring laws contests fervid debate make itread stories picked times editors the weekender,0
2935,2935,stocking bottles champagne ahead new years eve doesnt bank account costco sells champagne in bulk,0
2936,2936,season emily paris and emily causing unintentional catastrophes act intention seen far cutting bangswhy did compulsively hatewatchable phenomenon,0
2937,2937,the chance artists like taylor swift harry styles shawn mendes live concert convincing young music fans sign credit cards,0
2938,2938,a nonstick pan kitchen essential thats wirecutter testers cooked dozens eggs pans best kitchen,0
2939,2939,shelling recently recaptured ukrainian city kherson killed seven people saturday morning hours president volodymyr zelensky warned wave russian strikes mar christmas holidays,0
2940,2940,a narrow consequential slice us electorate broke voting history year reject openly extremist republican candidates partly concern health political future democracy,0
2941,2941,dreams generous texts documenting lets revisit the thrill lies realizing parts uncovered in nytmag marie solis writes benefits dream journaling,0
2942,2942,much eastern us forecast experience coldest christmas eve decades including places unaccustomed freezing temperatures like parts louisiana florida follow updates,0
2943,2943,how did wordle today,0
2944,2944,tom brady old man nflmeet people old jobs brady oldest work force range professions,0
2945,2945,it end spaghetti nightsome people moving christmas dinner preparations racing potential power outages sprawling winter storm left million people us canada power,0
2946,2946,this make best scrambled eggs,0
2947,2947,one person killed mall america dispute groups young men quickly escalated gunfire friday night sending shoppers fleeing busiest shopping days year,0
2948,2948,one strategy wordle players finding good balance nonrepeating vowels commonly used consonants r s t n said advantage,0
2949,2949,qualifying home loan difficult this need earn buy house largest us cities,0
2950,2950,,0
2951,2951,this incredible congratulations,0
2952,2952,juliette thank youu,0
2953,2953,thank this song sooo special idea,0
2954,2954,thank doesnt cut im blown away beyond grateful i love,0
2955,2955,see nyc presale starts eatme,0
2956,2956,tour starts soon i excited south america come voguemagazine,0
2957,2957,,0
2958,2958,nd nyc added citibank card members purchase tickets starting today noon est,0
2959,2959,rt spotifycharts are entering new rock era ddlovato iprevailband panicatthedisco ffdp release new albums debut,0
2960,2960,vevo live performance out now,0
2961,2961,rt chartdata ddlovatos discussed album year metacritic,0
2962,2962,thanks yall,0
2963,2963,rt twittermusic holy fvck ddlovato gave deets latest album turn volume,0
2964,2964,,0
2965,2965,is country,0
2966,2966,see tonight,0
2967,2967,,0
2968,2968,always great chat zanelowe watch interview applemusic,0
2969,2969,record wisdom comes age out,0
2970,2970,rt zanelowe demi studio playing airing conversation pt applemusic ddlovato,0
2971,2971,rt rustedrosepetai ddlovato iowastatefair,0
2972,2972,taylormuch looks like birthday coming early year pm est,0
2973,2973,,0
2974,2974,substance track track out now,0
2975,2975,substance lyric video out now,0
2976,2976,rt papermagazine scratch parishilton lighting stick dynamite ddlovato sit motorcycle bi,0
2977,2977,rt audacy the premiere ddlovato hosted bruontheradio happening nowwatch video,0
2978,2978,ill siriusxmhits morningmashup est talk listen siriusxm,0
2979,2979,am i looking out now,0
2980,2980,holy fvck takes roots its body work thats unapologetically i wait perform tour signed cds available,0
2981,2981,,0
2982,2982,substance july th,0
2983,2983,think crashingeveryones laughingtime just passingyet lasts,0
2984,2984,rt gma bep theestallion aespaofficial onerepublic august well hanging skin teeth ddlovato plays o,0
2985,2985,yall know,0
2986,2986,daniellebosland im excited rock roots,0
2987,2987,demifcknlovato so excited cant wait yall,0
2988,2988,marreslifee,0
2989,2989,onlyxdemi sorry sorry,0
2990,2990,going answering questions tomorrow pm et ask using hashtag,0
2991,2991,who watched fallontonight performance,0
2992,2992,rt pandoramusic made week skin teeth waiting ddlovato drop new single listen skin of my,0
2993,2993,thanks having jimmyfallon fallontonight,0
2994,2994,get tickets freak tickets sale,0
2995,2995,rt fallontonight ddlovato jimmys face album cover,0
2996,2996,skin teeth out now,0
2997,2997,,0
2998,2998,see tickets available today noon thursday pm citibank cardmembers,0
2999,2999,holy fvck,0
3000,3000,,0
3001,3001,im just trying head water im son im daughter im mother im father im just product problem,0
3002,3002,fallontonight,0
3003,3003,the reaper knocks doorskin my teeth,0
3004,3004,skin my teeth june th,0
3005,3005,twistedrealityv hallucivato my street,0
3006,3006,get tickets freakshow baby step right watch freak go crazy,0
3007,3007,i got wolves inside i decide feed,0
3008,3008,come make place new christening city angels,0
3009,3009,you im daddys girl,0
3010,3010,i want make scream roxy,0
3011,3011,does matter shoes bed sheets dirty,0
3012,3012,got mind body body mind cool for summer sped up remix,0
3013,3013,,0
3014,3014,the highest high hold candle getting wasted,0
3015,3015,gimme real shit gimme magic,0
3016,3016,we dance darkness hands send shivers spine,0
3017,3017,he said early turned,0
3018,3018,thank i love,0
3019,3019,heard yall cool summer kritikozzz,0
3020,3020,,0
3021,3021,matthewkoma winnetkabowling lets,0
3022,3022,rt kerrywashington our freedom vote line futures thank brave young people letsunpac day,0
3023,3023,with fights fight coribush shared secret does cori thank sharing inspirationlisten new episode,0
3024,3024,rt samfischer lord bowtiebaby lot dont make lose ariaofficial nomination nd year runnin,0
3025,3025,my friend itsjojosiwa semifinals dancing with the stars she needs our help getting into the finals its time to vote for her and jenna text jojo ten times vote team j nation,0
3026,3026,when great sex know prioritize had amazing shanboody week,0
3027,3027,,0
3028,3028,introducing demi wand i wanted create sex toy stigma away pleasure sexual relationship level exclusively bellesaco,0
3029,3029,thrilled yourmothergaia ambassador understanding world known unknown exciting,0
3030,3030,what other people say nominated thank vote now ariaofficial samfischer,0
3031,3031,nominated peopleschoice award retweet vote,0
3032,3032,i spoke week ets illusions important live fully listen now,0
3033,3033,im grateful proud announce net proceeds song going voices project founded ryanforrecovery know struggling help,0
3034,3034,two years ago i lost meant his tommy beautiful special man i wrote song day i lost battle addiction this disease extremely cunning powerful,0
3035,3035,pestelovato peacocktv yes but irobotyoujane amp dallaslovato kept safe,0
3036,3036,there new ideas deeper ideas i spent time jayshettyiw week we spoke having diverse networks adopting service mindset learn things deeply,0
3037,3037,loved documentary watch my name pauli murray primevideo,0
3038,3038,whats better standing ovation ets ill wait my new streaming now peacocktv,0
3039,3039,rt iamanimmigrant were grateful signed letter urging congress deliver pathway citizenship dreamers tps ho,0
3040,3040,my sun moon stars spent time jvn week we spoke human connection relationships childhood,0
3041,3041,phenomenal night sing adamlambert,0
3042,3042,if hurt people hurt people means healed people heal people this week i sat justinbaldoni talk masculinity amp femininity trauma response bahai faith,0
3043,3043,rt peacocktv calling waiting unidentified do question ddlovato drop just resp,0
3044,3044,theres had lovely week we spoke individuality genderless clothes loved,0
3045,3045,ive got big plans feel like thank geazy sharing song,0
3046,3046,im hitting road investigate unexplained youre invited come ride trust wont want miss streaming september peacocktv,0
3047,3047,he cracking conversation thank coming listen new episode link bio,0
3048,3048,wait trick doing jordan sending positive vibes jtfirstman caught attention supercharged social media series impressions,0
3049,3049,julius got fair trial evidence points innocence he sentenced death crime likely involvement learn justicejulius,0
3050,3050,this week tune hear i slid emilyhampshire dms tried ask date you miss shots dont emily thank coming podcast listen podcasts,0
3051,3051,friendly reminder live california today last day register vote california recall election,0
3052,3052,rt votesaveamerica today day register vote ballot mailed california recall election you,0
3053,3053,were journey explore unknown going wild ride join sister bestie streaming september peacocktv,0
3054,3054,my melon cake video available,0
3055,3055,available merch store,0
3056,3056,listen new episode kindred spirit we common,0
3057,3057,im excited hear conversation bretmanrock this week deep conversation spirituality nonbinary identity grandmothers influence,0
3058,3058,im excited thnews virtual summit explore entertainment save seat sign listen aug,0
3059,3059,join week i speak author journalist michaelpollan plant medicinelisten podcasts,0
3060,3060,i lot respect plant medicine provide tools needed growth consciousness healing,0
3061,3061,rt rockinrio demi lovato palco mundo rock rio s imaginar esse momento j estou arrepiado im ready im ready i,0
3062,3062,rt rockinrio eu t abrindo o lineup com o dia pop n dois cones duas estreias palco mundo e m,0
3063,3063,thank having parishilton i so fun cooking i nights like watch new episode netflix,0
3064,3064,new episode available listen podcasts,0
3065,3065,sadhgurujv yogi mystic visionary words wisdom help build conscious planet join week discuss expanding consciousness spiritual journey,0
3066,3066,rt therokuchannel giveaway alert to celebrate launch giving away two custom roku streambar pro,0
3067,3067,rt therokuchannel its watch party time everyone press play tweet using,0
3068,3068,rt therokuchannel whos ready watch party lets watch live pm pst pm est,0
3069,3069,rt therokuchannel streaming free watch episode ddlovato,0
3070,3070,available therokuchannel i fun time filming getting know more lovely guests thank stopped,0
3071,3071,surprise you episode early special guest lucyhale watch therokuchannel igtv the series releases tomorrow stay tuned,0
3072,3072,it truly enlightening conversation honestly i feel chat forever topics thank coming listen podcasts,0
3073,3073,were conscious beings consciousness spirit actually universal today i chat drstevengreer cosmos consciousness spirituality extraterrestrial life,0
3074,3074,kritikozzz,0
3075,3075,todays new episode features chazbono i loved getting know learning journey chaz thank coming listen podcasts,0
3076,3076,join very special guests the series drops july therokuchannel,0
3077,3077,i dont feel good skin i and i feel sexy post i just its important celebrate little wins yay random burst body confidence yay awkward hilarious sex,0
3078,3078,then i thought proud i able feel comfortable skin i rarely showed arms im granted barely shows but still,0
3079,3079,had film sex scene today my i little anxiety going cast crew professional easy work calmed immediately,0
3080,3080,streaming july trailer coming soon,0
3081,3081,i feel sexiest bathtub w makeup extensions lashes naked just purest form i dont feel comfortable skinbody im grateful moments im vulnerable i feel beautiful amp accept,0
3082,3082,new episode itsjojosiwa live listen podcasts jojo shine so bright im excited future holds,0
3083,3083,,0
3084,3084,rt deadline the inaugural special garnered nomination music direction,0
3085,3085,,0
3086,3086,remember i love going,0
3087,3087,i felt need post i change pronouns confusing difficult remember its intention its important try make mistake okay,0
3088,3088,rt sachabaroncohen hey mark zuckerberg amp jack dorsey facebook twitter spreading racist attacks black athletesonli,0
3089,3089,rt iamjojo simply best,0
3090,3090,i love iamjojo period thank joining episode we discussed whistle tones incredible fan stories amp like growing industry love mamalisten new episode,0
3091,3091,,0
3092,3092,a new round prizes onproplr including old tour outfits special trip joshua tree join taking action withhrctrevorprojectallianceforeda you start taking actions right,0
3093,3093,,0
3094,3094,thank women spoke im sorry failed,0
3095,3095,im starting new segment amp answering your questions future episodes reply tweet amp ask,0
3096,3096,,0
3097,3097,this weeks guest chelseahandler i obsessed chelsea honestly i laugh hours listen podcasts reply favorite check,0
3098,3098,rt roku the demi lovato show premieres july therokuchannel join ddlovato incredible lineup celebrity guests di,0
3099,3099,to bff soulmate irobotyoujane i love lets vogue session soon thank cohost,0
3100,3100,thank noahcyrus closing night w youtubes pride celebration im happy finally got sing song,0
3101,3101,icymi watch hour long special youtube special guests,0
3102,3102,rt irobotyoujane thanks tuned happy happy pride thank ddlovato youtube having,0
3103,3103,rt youtubemusic get on their level this joining alexanderolly ddlovato eltonofficial amp lgbtqia artists,0
3104,3104,,0
3105,3105,today,0
3106,3106,get looks way i look jameelajamil i endlessly grateful friendship love thank coming listen,0
3107,3107,love janefonda,0
3108,3108,no complete sentence janefonda listen janes episode,0
3109,3109,rt islandrecords new limited edition collection available ddlovatos merch store,0
3110,3110,rt katyperry urgent message voting right amp currently freedom vote attack the act believ,0
3111,3111,love eltonofficial,0
3112,3112,miss u soooo amp love you lots,0
3113,3113,also im favorite song what songs yall streaming week,0
3114,3114,ok yall im curious amp want help podcast who you love guest soon,0
3115,3115,,0
3116,3116,,0
3117,3117,start taking action amp enter proplr,0
3118,3118,jane i speak hours amp honored came the work youre doing firedrillfriday going change world forever,0
3119,3119,my new podcast episode live inspiring janefonda we laughed amp cried tune listen podcasts amp let know favorite,0
3120,3120,in desert christmas searching serenity en el desierto buscando la serenidad en esta navidad,0
3121,3121,thanks love support gave kids year i wish sweet holiday heres thats filled peace hope,0
3122,3122,recordndote en tu da querido amigo feliz cumpleaos alejandrosanz,0
3123,3123,i hope theres minute silence hearts remember whats important voice united screaming just,0
3124,3124,today final world cup i hope players field world remembers theres man fellow footballer called amir nasr death row speaking favor womens rights,0
3125,3125,yo tambin pienso como t el mundial la navidad pueden ser ms importantes que la vida humana los derechos las mujeres y aquellas voces que la fuerza otros quieren silenciar hablemos lo realmente importante o lancemos grito unidos mientras tengamos voz,0
3126,3126,the fight equality human rights praised punished i stand solidarity amir nasr lucha por la igualdad y los derechos humanos debe ser reconocida y castigada me uno en solidaridad amir nasr,0
3127,3127,estamos celebrando desde nuestra fundacin fpiesdescalzos la graduacin nuestros alumnos barranquilla promocin quienes hemos acompaado en su educacin desde los casi aos gracias al equipo pies descalzos lo que inici como sueo est dando sus frutos,0
3128,3128,felicidades los graduados nuestras escuelas en quibdo y cartagena desde nuestra fundacin fpiesdescalzos agradecemos los maestros y alumnos por su compromiso y por darnos esta gran alegria,0
3129,3129,this time africa,0
3130,3130,en barranquilla se habla ingls que orgullo saber que mi ciudad fue la primera en instaurar una poltica pblica para llevar el bilingismo todos los colegios pblicos barranquilla sigue haciendo historia entregndole ms oportunidades los nios y jvenes,0
3131,3131,e eu tambm estou muito feliz te ver emocionado voc vai ter que danar com migo na minha prxima apresentao brazil,0
3132,3132,this soooo good adore muito legal raphaelviicente,0
3133,3133,official lyric video available now ozuna,0
3134,3134,rt kensingtonroyal introducing winners the prize celebrates groundbreaking solutions help repair pla,0
3135,3135,congrats ozuna que equipo billboard,0
3136,3136,rt earlychildhood if going create healthier happier society future generations start understanding,0
3137,3137,happy thanksgiving,0
3138,3138,gracias todo el equipo nuestra fundacin fpiesdescalzos que trabaja incansablemente por mejorar la vida y la educacin miles nios en colombia,0
3139,3139,millones vistas million views,0
3140,3140,was fun bringing gazelle new zootopia shorts disneyplus,0
3141,3141,rt britishvogue shakira talks vogue debut major fashion campaign favourite burberry pieces shes lookin,0
3142,3142,rt burberry the night before shakira sets boldly festive season motionwatch film,0
3143,3143,gracias los por este premio jaumedelaiguana y todo nuestro equipo por los esfuerzos en lograr este vdeo rauwalejandro,0
3144,3144,shakira ozuna monotona official behind scenes video,0
3145,3145,is pathetic im eating kids candy,0
3146,3146,de porrista sper hroe por cierto la mujer maravilla fue mi primer disfraz halloween la excusa perfecta para sublimar deseos infancia,0
3147,3147,animadora oficial del equipo sasha y milan y su fan nmero uno official cheerleader milan sasha fan,0
3148,3148,this amazing,0
3149,3149,post break costume credit markrober,0
3150,3150,thank nomination peoples choice award peopleschoice,0
3151,3151,jaumedelaiguana gracias por creer en mi visin y seguirme en mis sueos diurnos compartiendo tu arte conmigo,0
3152,3152,rt ozuna no fue culpa tuya ni tampoco mia estoy enamorado shakira me voy bye,0
3153,3153,thank love youtubemusic ny la wait,0
3154,3154,solo ustedes su magia ha hecho deesto debut espectacular you youand course ozuhave debut spectacular ozuna,0
3155,3155,ozuna ya disponible out now,0
3156,3156,rt sonymusiclatin ya est disponible cul es tu frase favorita shakira ozuna,0
3157,3157,spotifymexico,0
3158,3158,rt somosvevo slo puedo decir que consciente o subconscientemente todo lo que siento se refleja en las letras que escribo y en los vid,0
3159,3159,rt billboard shakira ozunas monotona,0
3160,3160,gracias toda mi gente cada vez que tuve agujero en el pecho fueron ustedes quienes su cario y comprensin ayudaron repararlo,0
3161,3161,rt rollingstone shakira protects heart new monotona video featuring ozuna watch,0
3162,3162,rt mtv this sign check shakira amp ozunas brand new music video mtv live mtvu,0
3163,3163,stream ozuna,0
3164,3164,gracias ozu y todos ustedes por el apoyo y cario que han dado desde el rodaje hasta el lanzamiento esta cancin espero que les guste ozuna,0
3165,3165,rt shakirastuff monotona pm est wednesday october presave,0
3166,3166,horas ozuna,0
3167,3167,gracias por la camiseta ozu and happy launch day ozuna,0
3168,3168,maana tomorrow ozuna,0
3169,3169,ozuna mircoles wednesday pm est,0
3170,3170,de octubre,0
3171,3171,de octubre ozuna,0
3172,3172,se volvi rutinario,0
3173,3173,my heart mahsa aminis family women schoolgirls iran fighting freedom expression,0
3174,3174,merci nrjmusicawards gros bisous,0
3175,3175,monotona oct ozuna,0
3176,3176,rt shakirastuff shakira jlos super bowl liv halftime show reached million views nfls official youtube channel i,0
3177,3177,nunca dije nada pero dola yo saba que esto pasara,0
3178,3178,,0
3179,3179,,0
3180,3180,,0
3181,3181,inauguramos en la guajira una nueva escuela fpiesdescalzos nuestros socios educate child y el gobierno local construida paneles solares eficiente en carbono materiales locales y una las pocas la zona es lugar puertas abiertas la comunidad,0
3182,3182,gracias por tus palabras han llegado al fondo mi corazn anabejaranorg,0
3183,3183,wow one billion streams hips dont lie thank spotify plaque wyclef collaboration incredible support,0
3184,3184,pens que el lbum estaba terminado pero cada vez que entro al estudio para retocar una estrofa o para mezclar una cancin que est casi lista para salir termino nueva msica porque en este momento siento creativa y siento que es una va increble,0
3185,3185,i want people shown love support thats powerful engine right read shaks interview ellemagazine shakhq,0
3186,3186,thank ellemagazine team nice work sweet and thanks jaumedelaiguana beautiful pictures,0
3187,3187,gracias por la nominacin los latingrammys te felicito rauw,0
3188,3188,ozu eres campen como aguantaste las tantas horas rodaje continuo un placer trabajar contigo mereces el xito que conseguido,0
3189,3189,feliz cumple bizarrap,0
3190,3190,gracias por este homenaje tan bonito los quiero revistacromos,0
3191,3191,algunos mis vdeos favoritos,0
3192,3192,cant camera phones catching casi veo cunto han cambiado las cmaras en los celulares,0
3193,3193,perteneciste una raza antigua de pies descalzos y sueos blancos,0
3194,3194,el amor ms puro,0
3195,3195,thanks dodgers making kids feel home,0
3196,3196,millones de streams en spotify rauwalejandro gracias por tanto apoyo,0
3197,3197,im proud molly judy hopps youre brilliant i hope kids like courage use voice help like havekeep unicef watch yearold mollys talk,0
3198,3198,in case missed want binge watch peacocktv,0
3199,3199,,0
3200,3200,m views youtube bep davidguetta,0
3201,3201,discover new dance midnight muse fragrance descubre la nueva fragancia dance midnight muse,0
3202,3202,dont miss season finale tomorrow c nbc,0
3203,3203,rt billboardlatin shakira rauwalejandros te felicito holds strong atop billboard argentina hot chart dated july,0
3204,3204,dont forget catch peacocktv catch weeks episode ahead finale week,0
3205,3205,tune tonight dont miss new episode c nbc,0
3206,3206,rt nickjonas another tuesday means episode see c nbc,0
3207,3207,excited announce ultimate te felicito challenge learn dance screen week big finale use enter wait new dances,0
3208,3208,rt bep bts w shakira davidguetta bcn la sets ufos aliens elevating cars special fx were proud,0
3209,3209,nos enseaste levantarnos despus cada cada y esta vez sabemos que lo volveras hacer te amamos,0
3210,3210,merci spotifyfrance bisous,0
3211,3211,gracias por estas millones visitas thank u million views,0
3212,3212,porque estn donde estn ncuran siempre estamos segursimos ello juegaterapia,0
3213,3213,,0
3214,3214,en radio en espaa,0
3215,3215,see tomorrow c nbc,0
3216,3216,millones de escuchas mensuales en spotify gracias por esto y por tanto son mi motor los quiero million monthly listeners spotify i believe youre reason i doing thank love,0
3217,3217,m views youtube bep davidguetta,0
3218,3218,jimmyfallon i danced fallontonight,0
3219,3219,check sneak peek tonights episode dont forget tune tonight c nbc wins,0
3220,3220,waka waka shakirain case missed watch free peacocktv,0
3221,3221,learn dance post video using tune youre featured,0
3222,3222,,0
3223,3223,benjamin,0
3224,3224,see tonight nbc,0
3225,3225,tengo los mejores fans del mundo no puedo creer que acaba pasar los millones de vistas en youtubepara celebrar les dejo vdeo especial detrs del set del vdeo en mi canal youtube,0
3226,3226,tonight c nbc,0
3227,3227,rt bep just hit m views youtube vevo what crazy ride weekend from release day living,0
3228,3228,dont you worry w bep davidguetta out now platforms,0
3229,3229,,0
3230,3230,,0
3231,3231,,0
3232,3232,learn dance post video using tune youre featured dancing myself airs tuesday c nbc,0
3233,3233,i just heard team te felicito video flew past million views yesterday you best fans wide world thanks support love,0
3234,3234,me acaba contar mi equipo que el vdeo te felicito ya sobrepas las millones visitas son los mejores fans del mundogracias por tanto apoyo y cario,0
3235,3235,ive working limited edition perfume long time im excited chance make available us amp latam stores,0
3236,3236,rt bep dont you worry w shakira davidguetta out fridaypresave,0
3237,3237,you guys looked great be sure check challenge week chance dance tv i wait moves,0
3238,3238,con mi pap alta ya en casa y en el camino ascendente ayudndole su estimulacin cognitiva despus del traumatismo gracias todos por arroparnos su inmenso cario,0
3239,3239,,0
3240,3240,rt nbcteamshakira really need believe music dance does choose gender race human dif,0
3241,3241,,0
3242,3242,,0
3243,3243,dont miss tonights episode dancing with myself c nbc,0
3244,3244,,0
3245,3245,so humbled thank love,0
3246,3246,rt spotify q hips numbers commona liewelcome shakira,0
3247,3247,dr elizalde y el equipo oftalmologa la fundacion barraquer ayudando los nios nuestra escuela fpiesdescalzos en cartagena colombia gracias todo el equipo mdico que dona su tiempo y esfuerzo nuestros nios mas vulnerables,0
3248,3248,i want favorite moments tonights,0
3249,3249,rt twkarenn love new nbcuniversal shakira nickjonas lizakoshy its making want danc,0
3250,3250,rt darfpunk loving nbc new different seen like,0
3251,3251,rt tracigtorres loving nbcuniversal shakira nickjonas lizakoshy so fun cant stop smiling,0
3252,3252,rt nbc get ready the premiere tonight c,0
3253,3253,tune in tonight nbc,0
3254,3254,let dance party begin see tomorrow premiere nbc nickjonas lizakoshy camillekostek,0
3255,3255,what extraordinary movie favorite artists time,0
3256,3256,this time demand action its time numb if youre us sign involved everytowns movement texting act head,0
3257,3257,so honored thankful award thank ivorsacademy people journey alongside,0
3258,3258,rt nbc welcome biggest dance party tv dont miss premiere tuesday may c nbc,0
3259,3259,rt ivorsacademy the special international award applemusic goes shakira,0
3260,3260,with favorite canadians mmercuriadis,0
3261,3261,soo fun past monday todayshow here favorite moments interview thanks having,0
3262,3262,jimmy thank u having it great u lot fun,0
3263,3263,rt fallontonight shakira,0
3264,3264,reencounter nickjonas getting ready release,0
3265,3265,rt fallontonight weve got exciting tonight shakira michelle dockery tmurph,0
3266,3266,look i ran today im fan downtonabbey we color coordinated,0
3267,3267,thanks having morning todayshow,0
3268,3268,less than weeks premieres may nbc nickjonas lizakoshy camillekostek,0
3269,3269,solo beso lo curan todo y hacen que valga la pena seguir luchando por ellos feliz da todas las madres,0
3270,3270,happy mothers day mothers world,0
3271,3271,cuando se asoma el sol,0
3272,3272,gracias por tanto apoyo siempre,0
3273,3273,may nbc nickjonas lizakoshy camillekostek,0
3274,3274,cuidado ibaillanos ahora es cameo en prximo vdeo te vern cantando conmigo,0
3275,3275,mira el detrs cmaras desde el set check scenes set,0
3276,3276,rt sonymusiclatin a celebrar shakira y rauwalejandro que ya super los m views en youtube,0
3277,3277,rt sonymusicfr dcouvrez le nouveau single shakira et rrauwalejandro te felicito ecoutez le ici,0
3278,3278,doesnt everybody dress like evening,0
3279,3279,some vandalism i prefer selfexpressionalgunos lo llamaran vandalismo yo lo llamo expresin,0
3280,3280,competir nunca es fcil encanta verlos ir ganando en confianza y venciendo el miedo competir puesto que nunca es fcil cualquier edad,0
3281,3281,con mi director y mejor amigo jaumedelaiguana,0
3282,3282,,0
3283,3283,escucha en audio espacial en applemusic,0
3284,3284,light weekend,0
3285,3285,thanks amazing fans making trend worldwide youtube happy guys loving itgracias mis increbles fans por volver mundial youtube muy contenta que la estn disfrutando,0
3286,3286,rt billboardarg shakira y rauw alejandro cantan te felicito shakira y rauwalejandro colaboran en una cancin que fusiona reggaet,0
3287,3287,this amazing thank love youtube youtubemusic,0
3288,3288,after years surreal blown billboards city like ny despus todos estos aos se siente surreal verme en espectaculares gigantes en una ciudad como nueva york gracias thank spotify,0
3289,3289,escucha en platino amazonmusic,0
3290,3290,merry christmas enjoy,0
3291,3291,fate whispers warrior you survive storm the warrior whispered i storm,0
3292,3292,congrats brother dwyanewade eligible candidate hof list i mean aint candidate hes in hahaha,0
3293,3293,man i love yall,0
3294,3294,my brother need cut sheesh jg,0
3295,3295,season finale enjoyed seat year cant wait till season uninterrupted,0
3296,3296,strive greatnessusmankg cryptocom,0
3297,3297,abherbertsoul cold man project g,0
3298,3298,whoa,0
3299,3299,cuffsthelegend facts,0
3300,3300,messi,0
3301,3301,wow mbappe,0
3302,3302,two greatest lets fifaworldcup cryptocom,0
3303,3303,book going nutso right sheesh,0
3304,3304,cant misslifewtr,0
3305,3305,ayo whats wrong,0
3306,3306,,0
3307,3307,family,0
3308,3308,rt beatsbydre follow lebron bronnys journey father son featuring neverbeforeseen footage james family music,0
3309,3309,rt richpaul thank gqmagazine sharing look cover,0
3310,3310,heres fathers didnt blueprint figured way,0
3311,3311,lakers,0
3312,3312,you huge impact family im appreciative a great person journalist rest in paradise grant wahl,0
3313,3313,ricflairnatrboy all love nature boy youre legend man continue blessings sent family,0
3314,3314,happy bday larry legend goated big,0
3315,3315,tb,0
3316,3316,coachmcguff very welcome coach best luck hard working ladies year always got support oh,0
3317,3317,lets goooooooooooooofortnitegame,0
3318,3318,dj,0
3319,3319,him thats,0
3320,3320,man i watch nfl live day cause i simply love football i watch mspears dude iq sport dope funny hell tell just he dont hating just speaking game facts,0
3321,3321,usmnt congrats men advancing keep going,0
3322,3322,kd not nice sheesh,0
3323,3323,you cats dudes like not ever not currensyspitta preach,0
3324,3324,wow lets goplaystation sonysantamonica,0
3325,3325,welcome family swipathefox,0
3326,3326,just thought,0
3327,3327,kylekuzma ivicazubac facts so underrated zuuuuuuuuu,0
3328,3328,man seth curry nice,0
3329,3329,rt nbakicks friday amp saturday san antonio,0
3330,3330,good ole old fashion a kicking,0
3331,3331,camknows its insane cam lol,0
3332,3332,the absolute best wr country jr,0
3333,3333,lets goooooooooooooo bucks,0
3334,3334,cant believe im available game today this insane,0
3335,3335,john madden all thankful,0
3336,3336,jjettas ridiculous man,0
3337,3337,lets go had ake sure y boys weekend oh,0
3338,3338,all body hydration lifewtr,0
3339,3339,rometrav sencireh yessir lets go nephew sencireh,0
3340,3340,leap nflonprime titans packers primevideo my fault guy they,0
